CUSTOMER_ID,CUSTOMER_NAME,AGE,MARITAL_STATUS,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,HOUSE_TYPE,CITY,STATE
A00009889,James Hood,49,Y,Y,5,LI,NA,Rent,Fayetteville,AR
A00004649,Scott George,46,Y,Y,2,MI,Bachelor,Mortgage,Manchester,CT
A00004824,John Mcgowen,60,Y,Y,6,LI,High School,Mortgage,Washington,DC
A00004256,Jo Messinger,55,Y,Y,7,MI,High School,Mortgage,Louisville,KY
A00009833,Patricia Colbert,58,N,Y,7,MI,NA,Mortgage,Fayetteville,AR
A00008361,Candice Priem,50,Y,Y,6,MI,College,Mortgage,Washington,DC
A00005568,Elizabeth Davis,36,Y,Y,6,LI,PhD,Mortgage,Arvada,CO
A00000223,Viola Talbott,61,Y,Y,4,LI,Bachelor,Mortgage,Saint Matthews,KY
A00006140,Judy Mcgriff,43,Y,Y,4,MI,High School,Mortgage,San Leandro,CA
A00007372,Margarite Dannunzio,57,Y,N,2,MI,High School,Mortgage,Fayetteville,AR
A00000916,Jose Seat,53,Y,Y,6,MI,Bachelor,Rent,Fremont,CA
A00003784,Sandra Gillum,51,Y,Y,5,MI,Masters,Own,Manchester,CT
A00008506,Lyle Brown,36,N,Y,2,LI,College,Mortgage,Fayetteville,AR
A00007675,Jesse Basham,47,Y,Y,6,MI,Masters,Rent,Glendale,AZ
A00008723,Barbara Walsh,35,N,Y,6,HI,Bachelor,Mortgage,Fayetteville,AR
A00001347,Monique Twine,27,Y,Y,2,HI,Bachelor,Mortgage,Louisville,KY
A00004770,Ester Mcguire,29,Y,Y,7,MI,NA,Own,Glendale,AZ
A00007438,Tiffanie Steelman,32,N,Y,5,HI,Bachelor,Own,Manchester,CT
A00008772,Jamie Echevarria,31,N,Y,2,HI,High School,Own,San Jose,CA
A00003244,Keitha Harris,38,Y,Y,6,MI,Bachelor,Mortgage,Arvada,CO
A00009386,William Boone,26,Y,Y,5,MI,Bachelor,Mortgage,Montgomery,AL
A00000978,Leslie Pacheco,29,Y,Y,7,HI,Bachelor,Own,Worcester,MA
A00000738,Tom Kent,57,N,Y,3,MI,MD,Own,Port Wentworth,GA
A00001508,Loyd Fuller,27,N,N,4,HI,MD,Own,Nashville,TN
A00000771,Bertie Little,48,N,Y,5,LI,High School,Own,Fayetteville,AR
A00006727,Beth Sanchez,32,Y,Y,2,HI,MD,Rent,Mesa,AZ
A00006725,Randall Bakken,55,Y,Y,2,LI,High School,Rent,Arnold,MD
A00000419,Nicole Ramsey,52,Y,Y,5,MI,Bachelor,Mortgage,Norman,OK
A00005000,Ida Fashaw,42,Y,Y,5,LI,PhD,Rent,Norman,OK
A00001868,Beth Delacruz,38,N,Y,6,MI,Bachelor,Own,Louisville,KY
A00009070,Jennie Hinzman,28,Y,Y,3,MI,NA,Own,Arnold,MD
A00000393,Lisa Fraser,49,Y,Y,2,LI,High School,Mortgage,Manchester,CT
A00001833,Christine Richards,41,Y,Y,3,HI,Bachelor,Own,Washington,DC
A00009064,Patricia Dawkins,55,Y,Y,4,HI,Bachelor,Own,Louisville,KY
A00003191,Paul Anderson,51,Y,Y,7,MI,High School,Own,Louisville,KY
A00003600,Maria Higgins,52,Y,N,7,LI,Masters,Own,Pleasanton,CA
A00000816,Elsie Lloyd,58,Y,Y,5,MI,Bachelor,Rent,Savannah,GA
A00001746,Edith Barrett,55,Y,Y,6,MI,High School,Rent,Arvada,CO
A00002082,Theresa Scholz,39,Y,Y,4,MI,High School,Own,Glen Burnie,MD
A00000474,Steven Westlund,53,Y,Y,3,LI,Bachelor,Mortgage,Washington,DC
A00008504,Anna Mendoza,43,N,N,5,HI,MD,Mortgage,Savannah,GA
A00002388,Linda Porter,48,N,Y,3,HI,Bachelor,Rent,Montgomery,AL
A00007679,Tyler Vasquez,58,N,Y,6,LI,Bachelor,Rent,Nashville,TN
A00004592,Sharon Raleigh,45,Y,Y,6,MI,High School,Mortgage,Glendale,AZ
A00007962,Christopher Hanson,41,Y,Y,7,MI,Bachelor,Mortgage,Fayetteville,AR
A00009094,Blanca Williams,25,Y,Y,7,MI,College,Rent,Glendale,AZ
A00003372,Debra Toole,60,Y,Y,5,MI,High School,Rent,Anchorage,AK
A00007368,Gloria Mccormick,58,Y,Y,2,MI,Masters,Rent,Arvada,CO
A00004259,Michelle Jones,35,Y,Y,6,MI,High School,Rent,Montgomery,AL
A00006975,William Brouillette,50,N,Y,5,MI,High School,Own,Oklahoma City,OK
A00009453,Rita Brookhouse,62,N,Y,6,LI,Bachelor,Mortgage,Montgomery,AL
A00007914,Gregory Corea,33,N,Y,3,LI,Bachelor,Rent,Savannah,GA
A00003366,Jose Barrier,53,N,Y,3,MI,Bachelor,Rent,Fayetteville,AR
A00005216,Thelma Vanzant,61,Y,Y,7,MI,Bachelor,Own,Glendale,AZ
A00002990,Alyssa Sherman,58,Y,N,2,LI,Bachelor,Rent,Litchfield Park,AZ
A00000746,Ronald Phillips,52,Y,Y,7,MI,Bachelor,Mortgage,Thetford,VT
A00001514,Melissa Latigo,38,Y,Y,5,MI,High School,Mortgage,Marysville,CA
A00009346,Alicia Austin,35,Y,Y,7,LI,MD,Own,Ludlow,VT
A00008818,Cynthia Capito,36,Y,Y,7,HI,College,Own,Washington,DC
A00002080,Pat Johnson,25,N,N,4,LI,High School,Rent,Quincy,MA
A00004053,Gladys Casey,28,Y,N,4,HI,Bachelor,Rent,Nashville,TN
A00007752,Geraldine Hampshire,63,Y,Y,5,HI,College,Rent,Nashville,TN
A00006146,Mary Boshard,44,N,N,3,LI,College,Own,Mount Juliet,TN
A00006663,Kenneth Jacques,47,N,Y,3,HI,Bachelor,Mortgage,Panama City,FL
A00009644,Roberta Brunke,47,Y,Y,3,LI,PhD,Rent,Montgomery,AL
A00006201,Kiara Franklin,58,Y,Y,4,MI,Bachelor,Mortgage,Arvada,CO
A00003894,Justin Peterson,39,Y,Y,7,MI,College,Mortgage,Savannah,GA
A00009552,Joel Buckwalter,29,N,Y,2,HI,Masters,Own,Burlington,VT
A00003419,Cynthia Crew,45,Y,Y,2,MI,High School,Rent,Fayetteville,AR
A00005906,Randy Garner,56,Y,Y,7,MI,College,Mortgage,Manchester,CT
A00003253,James Poe,50,Y,Y,7,HI,College,Rent,Anchorage,AK
A00009458,Janetta Jackson,63,Y,Y,7,HI,Masters,Mortgage,Whitmore,CA
A00009073,Roger Mcleod,58,N,Y,5,MI,Bachelor,Mortgage,,VT
A00006446,Lloyd Owen,56,Y,Y,5,LI,High School,Rent,Louisville,KY
A00007149,Shizuko Neff,30,Y,Y,2,LI,Bachelor,Mortgage,Anchorage,AK
A00004851,Michael Felps,64,Y,Y,6,LI,High School,Own,Oklahoma City,OK
A00004372,Julie Moralez,53,Y,Y,2,MI,Bachelor,Own,Nashville,TN
A00002824,Scott Vega,42,Y,Y,5,HI,Bachelor,Mortgage,Manchester,CT
A00000484,Jeremiah Dennis,51,Y,Y,6,MI,High School,Rent,Oklahoma City,OK
A00001452,Lisette Watts,60,Y,Y,7,LI,College,Rent,Panama City Beach,FL
A00000097,Victor Joseph,37,Y,Y,6,HI,High School,Mortgage,Kenai,AK
A00001338,Bridgette Flowers,30,N,Y,6,LI,Masters,Own,Savannah,GA
A00002097,Mary Litecky,61,Y,N,7,MI,College,Own,Livermore,CA
A00000080,Christopher Hackleman,26,Y,Y,4,MI,Masters,Rent,Nashville,TN
A00006778,Tyrone Mager,32,Y,Y,7,HI,Bachelor,Rent,Hayward,CA
A00009714,Clifton Bouy,45,N,Y,7,MI,Bachelor,Rent,Westmore,VT
A00005047,Donna Stayton,59,Y,Y,3,HI,PhD,Own,Fayetteville,AR
A00007213,Lindsey Dexter,29,N,N,6,HI,PhD,Mortgage,Washington,DC
A00007366,Debbie Rickman,45,Y,Y,4,HI,Masters,Rent,Glendale,AZ
A00009743,Helen Adkins,30,Y,Y,3,MI,College,Rent,Hayward,CA
A00005157,Steven Stanley,48,Y,Y,4,MI,College,Mortgage,Arvada,CO
A00002314,Jonas Smith,50,N,Y,3,LI,Bachelor,Rent,Groton,VT
A00001423,Rosetta Harvey,26,N,Y,7,MI,NA,Mortgage,Anchorage,AK
A00004633,Mary Shelton,62,N,N,6,LI,NA,Own,Glendale,AZ
A00003782,Laura Baez,52,Y,Y,3,LI,Bachelor,Mortgage,Washington,DC
A00006087,Jorge Epps,58,Y,Y,5,LI,High School,Own,San Leandro,CA
A00001210,Jessica Croteau,61,Y,Y,5,MI,NA,Mortgage,Hartford,VT
A00004019,Kali Carlson,61,Y,N,2,LI,High School,Rent,Oklahoma City,OK
A00000593,Ralph Weinberger,31,N,Y,4,MI,High School,Own,Dracut,MA
A00004985,Frank Janecka,52,Y,Y,2,HI,Bachelor,Rent,Montgomery,AL
A00005615,Helga Barnes,46,Y,Y,5,HI,Masters,Own,Oakland,CA
A00004953,Edward Weddle,30,Y,Y,4,MI,Bachelor,Own,Boulder,CO
A00002045,Eddie Tanner,42,Y,Y,5,MI,PhD,Own,Louisville,KY
A00001635,Mildred Macias,28,Y,Y,4,HI,MD,Own,Savannah,GA
A00006199,Jeremy Palovick,42,Y,Y,4,MI,High School,Rent,Anchorage,AK
A00001392,Gloria Mccurley,63,Y,Y,7,MI,Bachelor,Mortgage,Louisville,KY
A00004733,Chester Bartz,27,Y,Y,2,MI,High School,Rent,Woodbury,VT
A00009866,John Ocasio,52,Y,Y,2,LI,Masters,Rent,Hayward,CA
A00002311,Tyler Wright,30,Y,Y,3,MI,NA,Mortgage,Hayward,CA
A00006348,Domingo Port,64,Y,Y,4,HI,Masters,Mortgage,Harwich,MA
A00004852,Robert Coffey,34,Y,Y,3,MI,High School,Mortgage,Nashville,TN
A00005940,Anthony Shin,60,Y,Y,2,MI,Bachelor,Mortgage,Severn,MD
A00003980,Burl Alaniz,62,Y,Y,4,LI,High School,Mortgage,Norman,OK
A00002805,John Arriaga,32,Y,Y,4,MI,High School,Own,Washington,VT
A00009708,Kyle Mclain,34,N,Y,2,LI,Bachelor,Mortgage,Moore,OK
A00001966,Charlette Beatty,44,Y,Y,6,HI,PhD,Mortgage,Montgomery,AL
A00001475,Manuel Anderson,51,Y,Y,2,MI,High School,Rent,Montgomery,AL
A00001285,Sarah Culver,51,N,N,2,HI,High School,Own,Panama City,FL
A00004381,Dana Taube,37,Y,Y,5,LI,High School,Mortgage,Savannah,GA
A00003925,Thomas Plumley,53,Y,Y,3,LI,MD,Rent,Glendale,AZ
A00005495,Leslie Stocks,51,N,Y,2,MI,Bachelor,Mortgage,Savannah,GA
A00005087,Steve Wright,53,Y,Y,7,MI,Masters,Own,Anchorage,AK
A00004357,Dennis Nelson,51,Y,Y,2,HI,Bachelor,Rent,Pooler,GA
A00005565,Philip Dickey,48,N,Y,5,MI,Bachelor,Own,Nashville,TN
A00007024,Mark Kluender,38,N,Y,2,MI,High School,Own,Berkeley,CA
A00005280,Juanita Reed,47,Y,Y,5,MI,College,Mortgage,Midwest City,OK
A00007712,Ignacio Elliott,54,Y,Y,4,MI,High School,Own,Glendale,AZ
A00006987,Elly Wallace,26,N,Y,3,HI,High School,Mortgage,Waddell,AZ
A00009952,Rodney Zimmerman,38,Y,Y,7,LI,Bachelor,Rent,Hayward,CA
A00006743,Annette Hickey,58,Y,Y,6,LI,Bachelor,Rent,Oklahoma City,OK
A00008105,Carolyn Taylor,52,N,Y,3,LI,MD,Mortgage,Tewksbury,MA
A00000648,Larry Dunston,52,Y,Y,7,HI,PhD,Rent,Nashville,TN
A00003175,Yolanda Seifert,47,Y,Y,6,LI,Bachelor,Own,Midwest City,OK
A00003599,Douglas Curry,46,Y,Y,4,LI,College,Rent,Glendale,AZ
A00009301,Jennifer Quintanilla,46,N,Y,4,MI,College,Rent,El Cerrito,CA
A00005265,Nicholas Corwin,40,Y,Y,4,LI,Bachelor,Mortgage,Glendale,AZ
A00009856,Ruben Hale,31,Y,Y,3,HI,Bachelor,Own,Savannah,GA
A00009665,Barbara Roberts,28,N,Y,7,MI,Bachelor,Mortgage,Nashville,TN
A00004548,Keith Pacheco,50,Y,Y,6,MI,MD,Mortgage,Arvada,CO
A00008081,Rodney Kirksey,62,Y,N,2,MI,High School,Rent,Fayetteville,AR
A00008048,Wanda Sanchez,62,Y,Y,2,MI,College,Own,Oklahoma City,OK
A00001379,Clint Sealock,29,Y,Y,3,MI,PhD,Rent,Glendale,AZ
A00005105,Geraldine Christiansen,62,Y,Y,2,MI,Bachelor,Rent,Washington,DC
A00002182,Donald Toliver,39,Y,Y,4,HI,PhD,Mortgage,Washington,DC
A00009347,Betty Pfundt,40,Y,Y,5,HI,Bachelor,Own,Manchester,CT
A00006383,Tracy Studeny,26,Y,Y,2,HI,Masters,Own,Westport,MA
A00007998,Virginia Williams,48,Y,Y,3,MI,Masters,Rent,Manchester,CT
A00004459,Sarah Florido,35,Y,Y,6,LI,Bachelor,Mortgage,Oklahoma City,OK
A00004980,David Ford,34,Y,Y,3,HI,Masters,Mortgage,Anchorage,AK
A00005536,Donald Kieff,29,Y,Y,3,LI,Bachelor,Own,Glendale,AZ
A00000992,Mary Clark,63,N,Y,6,MI,High School,Own,Washington,DC
A00009542,Sondra Aycock,63,N,Y,2,LI,High School,Own,Dublin,CA
A00008901,Lula Simmons,43,N,Y,5,HI,Bachelor,Own,Manchester,CT
A00003154,Noe Fuller,27,Y,Y,2,MI,Bachelor,Own,Panama City,FL
A00002653,Harrison Nordes,31,Y,Y,7,MI,PhD,Own,Washington,DC
A00009643,Joaquin Rausch,46,Y,Y,7,MI,Bachelor,Own,Nashville,TN
A00001668,Robin Jensen,43,N,Y,2,HI,PhD,Rent,El Cerrito,CA
A00005883,Tobias Decaire,26,N,Y,3,MI,Bachelor,Rent,Glen Burnie,MD
A00002037,Charles Russey,31,Y,Y,6,HI,Bachelor,Mortgage,Castro Valley,CA
A00006677,Scott James,51,Y,Y,3,LI,Bachelor,Rent,Glendale,AZ
A00005738,Joseph Franks,36,Y,Y,4,MI,College,Own,Edmond,OK
A00003841,Pauline Opal,25,N,Y,5,LI,Bachelor,Own,Savannah,GA
A00006445,Kelly Scruggs,39,Y,Y,2,HI,College,Rent,Anchorage,AK
A00005089,Cari Logan,30,Y,Y,5,MI,College,Own,San Leandro,CA
A00009695,Tyler Nichols,61,Y,Y,2,LI,Bachelor,Rent,Louisville,KY
A00001090,Luke Bumgardner,38,Y,Y,2,MI,High School,Own,Manchester,CT
A00001795,Victor Irizarry,47,Y,Y,3,LI,College,Rent,Proctor,VT
A00000525,Stephanie Ross,49,Y,Y,3,LI,High School,Rent,Glendale,AZ
A00001751,Larhonda Mauriello,41,Y,Y,6,HI,Bachelor,Rent,Edgewater,MD
A00002370,Colleen Rodriquez,57,Y,Y,5,MI,Bachelor,Rent,Montgomery,AL
A00001994,Kevin Butler,28,Y,Y,4,MI,College,Rent,Savannah,GA
A00009202,Charles Lin,31,Y,Y,2,LI,Bachelor,Mortgage,Nashville,TN
A00002930,Michelle Lombardi,33,Y,N,3,MI,MD,Mortgage,Dedham,MA
A00004897,Bryan Rosenbarger,40,Y,Y,2,MI,Bachelor,Own,Manchester,CT
A00004120,Franklin Taylor,64,N,Y,5,LI,High School,Rent,Franklin,VT
A00004936,Roy Herring,36,N,Y,6,HI,Bachelor,Rent,Woodland,CA
A00004313,Todd Graham,28,Y,Y,4,LI,Bachelor,Rent,Dublin,CA
A00005445,Ronald Howell,53,Y,N,6,HI,Bachelor,Mortgage,Manchester,CT
A00004141,Vonnie Sayler,56,Y,N,5,HI,Bachelor,Own,Manchester,CT
A00001182,Armando Jenkins,39,Y,Y,6,HI,Bachelor,Mortgage,San Diego,CA
A00006434,Emma Maxwell,44,Y,Y,4,LI,Bachelor,Rent,Ardmore,OK
A00003768,Christia Sales,35,Y,Y,5,HI,High School,Rent,Montgomery,AL
A00001432,John Gordo,59,Y,Y,2,MI,Bachelor,Rent,Goodlettsville,TN
A00006697,Iris Ennis,34,Y,Y,7,HI,Bachelor,Rent,Fayetteville,AR
A00006508,Melanie Pirtle,38,Y,Y,2,MI,Bachelor,Mortgage,Washington,DC
A00002815,Sharon Tillman,28,Y,Y,2,MI,College,Rent,Panama City,FL
A00000093,William Sorensen,48,Y,Y,6,LI,Bachelor,Own,Anchorage,AK
A00004174,Aaron Guay,58,Y,Y,7,HI,College,Rent,Pooler,GA
A00003929,Tisha Wadas,38,Y,Y,4,MI,Bachelor,Own,Washington,DC
A00005997,Lorraine Mendelson,42,Y,Y,2,HI,College,Rent,Louisville,KY
A00007452,Annie Antoine,30,N,Y,6,MI,Bachelor,Rent,Manchester,CT
A00001627,Earl Badilla,26,N,Y,7,HI,NA,Mortgage,Panama City Beach,FL
A00002711,Kevin Vanderpool,37,Y,N,4,MI,MD,Rent,Panama City Beach,FL
A00002469,Stephane Jones,56,Y,Y,5,HI,Masters,Mortgage,Manchester,CT
A00005376,Albert Alford,34,Y,Y,4,HI,Bachelor,Mortgage,Boxford,MA
A00004879,Naomi Dawson,61,N,Y,3,MI,College,Own,Panama City,FL
A00001472,Stephanie Todd,28,Y,N,4,MI,Bachelor,Rent,Montgomery,AL
A00002819,Cyndi Smith,56,N,Y,6,MI,Bachelor,Mortgage,Anchorage,AK
A00000705,Samuel Herrington,56,Y,Y,4,MI,High School,Own,Montgomery,AL
A00009468,Angela Burgess,52,Y,Y,7,LI,High School,Rent,Lynn,MA
A00003589,Bruce Hunter,41,Y,Y,7,LI,Bachelor,Mortgage,Annapolis,MD
A00001457,Norman Layland,54,Y,Y,3,HI,Bachelor,Rent,Anchorage,AK
A00002810,Willie Carbary,54,Y,Y,7,MI,College,Mortgage,Ashland,MA
A00009025,Kevin Newcomb,37,N,Y,3,MI,College,Rent,Montgomery,AL
A00007388,Jeffery Campos,43,Y,Y,6,LI,High School,Own,Pasadena,MD
A00006560,James Adkerson,55,Y,Y,5,MI,Bachelor,Rent,Panama City,FL
A00000695,Matthew Giron,57,N,Y,4,LI,Bachelor,Own,Panama City,FL
A00002768,James Foster,51,Y,Y,3,MI,PhD,Own,Lexington,MA
A00008023,Stefan Williamson,64,Y,Y,3,MI,High School,Mortgage,Louisville,KY
A00003215,Daniel Hulbert,63,Y,Y,3,MI,High School,Mortgage,Panama City,FL
A00006921,Mickey Dearing,26,Y,Y,5,MI,Bachelor,Rent,Brockton,MA
A00006621,Desiree Whetstone,34,Y,Y,5,LI,Bachelor,Rent,Nashville,TN
A00006139,Elton Magana,56,Y,Y,3,MI,Bachelor,Rent,Livermore,CA
A00007852,David Southern,42,Y,Y,2,HI,High School,Mortgage,Savannah,GA
A00008955,Cody Thoennes,49,N,Y,6,HI,High School,Rent,Arvada,CO
A00005804,Raul Ressler,47,Y,Y,3,HI,High School,Rent,Panama City,FL
A00008838,Ina Klena,61,Y,Y,6,HI,Bachelor,Rent,Manchester,CT
A00009435,Lori Cochran,36,Y,N,6,HI,Bachelor,Mortgage,Manchester,CT
A00002552,Mary Davis,27,Y,Y,3,HI,Bachelor,Own,Arvada,CO
A00009939,Alberto Reidinger,62,N,N,4,MI,Masters,Rent,Bakersfield,CA
A00005748,Charles Jensen,49,Y,Y,6,LI,Masters,Own,Savannah,GA
A00007308,Ollie Williams,25,Y,Y,6,HI,MD,Mortgage,Marblehead,MA
A00003579,Ronald Davis,41,N,Y,6,HI,MD,Own,Birmingham,AL
A00005998,James Ceraos,29,Y,N,3,LI,Bachelor,Mortgage,Aspen,CO
A00007097,Timothy Ayala,30,N,Y,4,LI,College,Rent,Glendale,AZ
A00002425,Jasmine Quarnstrom,54,Y,Y,2,MI,High School,Mortgage,Fayetteville,AR
A00000067,David Blake,32,Y,Y,6,HI,Bachelor,Mortgage,Castro Valley,CA
A00009681,Marian Oneal,63,N,Y,4,HI,Bachelor,Rent,Nashville,TN
A00000059,Lourdes Checca,32,N,Y,5,MI,High School,Rent,Lyndon,VT
A00000512,Naomi Spriggs,33,N,Y,7,LI,Masters,Own,Manchester,CT
A00002915,Rita Evans,52,Y,Y,7,HI,PhD,Mortgage,Hayward,CA
A00001852,Sean Fisher,39,Y,Y,5,MI,Masters,Rent,Nashville,TN
A00003754,Suzan Rector,55,Y,Y,5,MI,Masters,Rent,Glendale,AZ
A00000945,Ward Trantham,52,Y,Y,5,MI,Masters,Rent,Louisville,KY
A00004164,Julius Cooks,60,Y,Y,3,HI,College,Mortgage,Pooler,GA
A00003698,Ronald Porter,49,Y,Y,3,MI,Bachelor,Mortgage,Brooklyn Park,MD
A00001399,Darrel Ralph,37,N,Y,6,MI,PhD,Mortgage,Manchester,CT
A00001073,Jeffrey Arnold,28,Y,Y,6,HI,Bachelor,Mortgage,Anchorage,AK
A00005678,Jean Olson,28,Y,Y,5,HI,Bachelor,Own,Montgomery,AL
A00008554,Melinda Scerbo,61,N,Y,3,MI,Bachelor,Own,West Windsor,VT
A00006232,Pearl Updike,60,Y,Y,2,HI,College,Own,Garden City,GA
A00001327,Pamela Riggs,43,N,Y,4,MI,Masters,Rent,Fayetteville,AR
A00000033,Jimmie Rodriguez,28,N,Y,2,MI,Bachelor,Mortgage,Anchorage,AK
A00006166,Scott Jennrich,26,N,Y,4,LI,High School,Rent,Savannah,GA
A00006218,Alejandro Mitchell,49,Y,Y,7,MI,High School,Own,Manchester,CT
A00005872,Emil Ryan,44,Y,Y,5,LI,Bachelor,Mortgage,Bethany,OK
A00007534,Jama Kressler,27,Y,Y,5,MI,High School,Own,Livermore,CA
A00002919,Eric Hearn,32,Y,Y,5,HI,Bachelor,Rent,Washington,DC
A00005572,Carmen James,53,Y,Y,4,MI,Bachelor,Rent,Louisville,KY
A00009646,Anna Mcdonald,53,N,Y,2,LI,Bachelor,Own,Goodlettsville,TN
A00003793,Ruth Free,53,Y,Y,6,LI,Bachelor,Mortgage,Fayetteville,AR
A00001230,Marilyn Smith,32,N,Y,2,MI,High School,Own,Livermore,CA
A00001956,Howard Jarrett,27,Y,Y,2,MI,Bachelor,Mortgage,Hinesburg,VT
A00007883,William Root,55,N,Y,3,MI,High School,Rent,Washington,DC
A00009624,Darryl Ruddy,48,N,Y,2,MI,Bachelor,Mortgage,Arvada,CO
A00000979,Martha Patwell,60,Y,Y,5,MI,Bachelor,Own,Hanover,MD
A00002679,Tommy Metz,46,Y,Y,6,LI,Bachelor,Mortgage,Montgomery,AL
A00009097,Charles Burton,51,Y,Y,6,HI,High School,Rent,Louisville,KY
A00004801,Mark Crosby,30,N,Y,6,MI,Masters,Rent,Union City,CA
A00001391,Mary Fountain,34,Y,N,2,MI,MD,Mortgage,Nashville,TN
A00001233,Chanda Phillips,43,Y,Y,2,MI,High School,Mortgage,Washington,DC
A00008986,Nicole Williams,45,Y,Y,5,MI,Bachelor,Mortgage,Louisville,KY
A00007170,Terry Glover,47,N,N,5,MI,Bachelor,Rent,Louisville,KY
A00007456,Houston Lemus,32,Y,Y,5,HI,Bachelor,Rent,Panama City,FL
A00005219,Joseph Vierra,38,Y,Y,7,LI,Bachelor,Mortgage,Manchester,CT
A00000260,Ramona Vacca,56,Y,Y,7,HI,PhD,Mortgage,Montgomery,AL
A00004424,Tommy Polk,44,Y,Y,4,MI,College,Rent,Anchorage,AK
A00009967,Danny Harr,59,Y,Y,5,MI,College,Rent,Arvada,CO
A00008273,Margaret Darley,41,Y,N,7,HI,Masters,Mortgage,Washington,DC
A00003617,Walter Yoes,49,N,N,3,MI,College,Own,Panama City,FL
A00000361,Dawn Rivas,47,Y,Y,6,HI,Masters,Mortgage,Arvada,CO
A00005325,Bradley Young,42,Y,N,7,MI,Bachelor,Mortgage,Savannah,GA
A00009355,Stephen Shaw,49,Y,N,4,MI,High School,Own,Fayetteville,AR
A00001136,Geneva Fabela,50,Y,Y,7,MI,Bachelor,Mortgage,Louisville,KY
A00008328,Holly Mullins,25,Y,Y,5,HI,Bachelor,Own,Arvada,CO
A00006808,Claude Darnstaedt,54,Y,Y,4,MI,Bachelor,Rent,Lynn Haven,FL
A00006422,Matthew Burt,48,Y,Y,7,LI,Masters,Mortgage,Washington,DC
A00001743,Henry Maize,29,Y,Y,4,LI,Masters,Rent,Glendale,AZ
A00004125,Mary Huss,64,Y,Y,5,LI,Bachelor,Mortgage,Louisville,KY
A00002300,John Botha,64,Y,Y,6,HI,Bachelor,Own,Louisville,KY
A00000081,John Farrar,43,Y,Y,6,HI,Bachelor,Own,Arvada,CO
A00007735,Mildred Toenges,55,Y,Y,7,HI,Bachelor,Mortgage,Washington,DC
A00003310,Crystal Ramos,62,Y,Y,6,LI,Masters,Rent,Glendale,AZ
A00009353,Janice Lester,33,Y,Y,6,LI,Bachelor,Rent,Severna Park,MD
A00003178,Edward Laderman,56,Y,Y,7,LI,High School,Own,Savannah,GA
A00004026,Thomas Breitbart,38,N,Y,2,HI,High School,Rent,Lunenburg,VT
A00001784,Ethel Leggett,60,Y,Y,2,HI,NA,Own,Oklahoma City,OK
A00002026,Connie Gary,57,Y,Y,3,MI,High School,Mortgage,Manchester,CT
A00000402,Eddie Banks,35,Y,Y,2,MI,Bachelor,Mortgage,San Lorenzo,CA
A00005468,Vanessa Applewhite,40,Y,N,6,MI,High School,Mortgage,Arvada,CO
A00005106,Sheila Douglas,39,Y,Y,4,MI,Bachelor,Mortgage,Hayward,CA
A00006471,Chad Johnson,47,N,Y,2,MI,High School,Rent,Medford,MA
A00008839,Stacy Patel,27,N,Y,4,LI,Bachelor,Own,Panama City,FL
A00006043,Gloria Skinnen,53,Y,Y,4,MI,PhD,Rent,Panama City,FL
A00008456,Anthony Lane,47,Y,N,3,HI,High School,Rent,Arvada,CO
A00003745,Nancy Luckett,30,N,Y,4,MI,Masters,Rent,Washington,DC
A00007351,Mary Sanders,64,Y,Y,7,MI,High School,Mortgage,Arvada,CO
A00006623,Barbara Ohara,52,Y,Y,6,MI,Bachelor,Rent,Glen Burnie,MD
A00003072,Tommy Young,33,Y,Y,2,MI,NA,Own,Arvada,CO
A00009366,Dominga Butler,56,N,Y,7,LI,Bachelor,Rent,Glen Burnie,MD
A00001436,Christina Mondell,30,Y,Y,6,LI,College,Mortgage,Holyoke,MA
A00008399,Joyce Mcintyre,56,N,Y,2,HI,Bachelor,Rent,Fayetteville,AR
A00008921,Gail Daly,51,Y,Y,5,MI,Bachelor,Mortgage,Glendale,AZ
A00002343,Maud Urrutia,40,Y,N,6,HI,Bachelor,Mortgage,Fayetteville,AR
A00002994,Helen Benz,60,N,Y,7,MI,High School,Rent,Quincy,MA
A00008545,John Morris,56,Y,Y,6,MI,High School,Own,Louisville,KY
A00006524,Glenda Hart,48,N,Y,6,HI,College,Rent,Glendale,AZ
A00004205,Barbara Papp,53,Y,Y,7,MI,Bachelor,Mortgage,Fayetteville,AR
A00005043,Sharon Garcia,59,N,Y,5,LI,Bachelor,Mortgage,Nashville,TN
A00009943,Mark Ledford,44,N,Y,2,HI,Bachelor,Rent,Saint Johnsbury,VT
A00007917,Harold Garwood,56,Y,Y,6,LI,Masters,Rent,Annapolis,MD
A00009609,Hortencia Bench,30,Y,Y,6,LI,Bachelor,Rent,Oklahoma City,OK
A00009422,Anthony Quick,45,N,Y,2,HI,PhD,Mortgage,Anchorage,AK
A00005146,Mary Mcdaniel,52,Y,Y,4,HI,High School,Rent,Port Wentworth,GA
A00006358,Jo Elliott,47,Y,Y,6,LI,High School,Own,Fayetteville,AR
A00006572,Joyce Pegoda,53,N,Y,3,HI,Bachelor,Mortgage,Montgomery,AL
A00008282,William Perez,63,Y,Y,5,MI,College,Mortgage,Washington,DC
A00004564,Delma Mallett,62,Y,Y,3,MI,High School,Rent,Stowe,VT
A00009181,Scott Evans,39,Y,Y,3,MI,Bachelor,Own,Louisville,KY
